   193    0.36514E+00    0.50037E+00    0.34685E-02    0.40019E+00    0.00000E+00    0.40019E+00    0.88032E-02    0.34685E-02    0.16689E+04    0.94446E+00
   194    0.71857E+00    0.50171E+00    0.13531E-01    0.40366E+00    0.00000E+00    0.40366E+00    0.38208E-01    0.13531E-01    0.49663E+03    0.28106E+00
   199    0.64481E+00    0.50394E+00    0.25095E-01    0.41973E+00    0.00000E+00    0.41973E+00    0.85252E-01    0.25095E-01    0.28721E+01    0.16254E-02
   200    0.67815E+00    0.50457E+00    0.27333E-01    0.42645E+00    0.00000E+00    0.42645E+00    0.98020E-01    0.27333E-01    0.17670E+04    0.10000E+01
   201    0.70532E+00    0.50795E+00    0.32944E-01    0.47425E+00    0.00000E+00    0.47425E+00    0.15849E+00    0.32944E-01    0.36171E+03    0.20471E+00
   202    0.69205E+00    0.50791E+00    0.32929E-01    0.47361E+00    0.00000E+00    0.47361E+00    0.15788E+00    0.32929E-01    0.13056E+03    0.73889E-01
   205    0.70762E+00    0.50863E+00    0.33079E-01    0.48580E+00    0.00000E+00    0.48580E+00    0.16909E+00    0.33079E-01    0.50434E+03    0.28542E+00
   206    0.69469E+00    0.50859E+00    0.33078E-01    0.48498E+00    0.00000E+00    0.48498E+00    0.16837E+00    0.33078E-01    0.46598E+02    0.26371E-01
   208    0.27972E+00    0.50044E+00    0.42886E-02    0.40029E+00    0.00000E+00    0.40029E+00    0.10979E-01    0.42886E-02    0.17670E+04    0.10000E+01
   209    0.69221E+00    0.50800E+00    0.32965E-01    0.47513E+00    0.00000E+00    0.47513E+00    0.15934E+00    0.32965E-01    0.14540E+04    0.82287E+00
   210    0.68556E+00    0.50830E+00    0.33047E-01    0.48013E+00    0.00000E+00    0.48013E+00    0.16401E+00    0.33047E-01    0.87066E+03    0.49273E+00
   211    0.63284E+00    0.50691E+00    0.32184E-01    0.45771E+00    0.00000E+00    0.45771E+00    0.14131E+00    0.32184E-01    0.44213E+03    0.25022E+00
   212    0.68821E+00    0.50371E+00    0.24193E-01    0.41755E+00    0.00000E+00    0.41755E+00    0.80631E-01    0.24193E-01    0.84652E+03    0.47907E+00
   213    0.60683E+00    0.50257E+00    0.18680E-01    0.40835E+00    0.00000E+00    0.40835E+00    0.56560E-01    0.18680E-01    0.17670E+04    0.10000E+01
   214    0.59890E+00    0.50294E+00    0.20654E-01    0.41100E+00    0.00000E+00    0.41100E+00    0.64512E-01    0.20654E-01    0.10706E+04    0.60590E+00
   215    0.58105E+00    0.50582E+00    0.30529E-01    0.44199E+00    0.00000E+00    0.44199E+00    0.12190E+00    0.30529E-01    0.15515E+03    0.87807E-01
   216    0.56874E+00    0.50586E+00    0.30600E-01    0.44248E+00    0.00000E+00    0.44248E+00    0.12257E+00    0.30600E-01    0.17670E+04    0.10000E+01
   217    0.71623E+00    0.50781E+00    0.32886E-01    0.47204E+00    0.00000E+00    0.47204E+00    0.15635E+00    0.32886E-01    0.66495E+02    0.37632E-01
   219    0.66245E+00    0.50792E+00    0.32931E-01    0.47369E+00    0.00000E+00    0.47369E+00    0.15795E+00    0.32931E-01    0.13535E+04    0.76596E+00
   220    0.83513E+00    0.50677E+00    0.32025E-01    0.45561E+00    0.00000E+00    0.45561E+00    0.13891E+00    0.32025E-01    0.13821E+04    0.78216E+00
   222    0.67376E+00    0.50431E+00    0.26478E-01    0.42362E+00    0.00000E+00    0.42362E+00    0.92882E-01    0.26478E-01    0.13852E+04    0.78394E+00
   224    0.69037E+00    0.50811E+00    0.33001E-01    0.47698E+00    0.00000E+00    0.47698E+00    0.16109E+00    0.33001E-01    0.11273E+03    0.63799E-01
   225    0.65997E+00    0.50085E+00    0.73398E-02    0.40086E+00    0.00000E+00    0.40086E+00    0.19335E-01    0.73398E-02    0.17670E+04    0.10000E+01
   227    0.76729E+00    0.50447E+00    0.27021E-01    0.42537E+00    0.00000E+00    0.42537E+00    0.96100E-01    0.27021E-01    0.99639E+02    0.56389E-01
   228    0.64074E+00    0.50121E+00    0.99826E-02    0.40176E+00    0.00000E+00    0.40176E+00    0.27044E-01    0.99826E-02    0.16123E+04    0.91246E+00
   230    0.53410E+00    0.50193E+00    0.14879E-01    0.40463E+00    0.00000E+00    0.40463E+00    0.42729E-01    0.14879E-01    0.17247E+04    0.97605E+00
   231    0.60825E+00    0.50275E+00    0.19655E-01    0.40959E+00    0.00000E+00    0.40959E+00    0.60412E-01    0.19655E-01    0.17670E+04    0.10000E+01
   232    0.64379E+00    0.50311E+00    0.21514E-01    0.41235E+00    0.00000E+00    0.41235E+00    0.68185E-01    0.21514E-01    0.16146E+04    0.91377E+00
   233    0.68774E+00    0.50846E+00    0.33069E-01    0.48275E+00    0.00000E+00    0.48275E+00    0.16638E+00    0.33069E-01    0.14446E+04    0.81752E+00
   235    0.66487E+00    0.50557E+00    0.30005E-01    0.43863E+00    0.00000E+00    0.43863E+00    0.11723E+00    0.30005E-01    0.20521E+03    0.11613E+00
   236    0.66614E+00    0.50687E+00    0.32137E-01    0.45708E+00    0.00000E+00    0.45708E+00    0.14059E+00    0.32137E-01    0.17670E+04    0.10000E+01
