    68    0.44406E+00    0.22997E+00    0.28321E+00    0.69957E+00    0.30184E+01    0.00000E+00    0.30184E+01    0.75017E+00    0.69957E+00    0.12730E+04    0.10000E+01
   105    0.39937E+00    0.35144E+00    0.29892E+00    0.76635E+00    0.31769E+01    0.00000E+00    0.31769E+01    0.12730E+01    0.76635E+00    0.28235E+03    0.22180E+00
   126    0.44504E+00    0.99142E-01    0.00000E+00    0.69675E+00    0.30179E+01    0.00000E+00    0.30179E+01    0.73890E+00    0.69675E+00    0.12730E+04    0.10000E+01
   131    0.43334E+00    0.24728E+00    0.34003E+00    0.72633E+00    0.30324E+01    0.00000E+00    0.30324E+01    0.87473E+00    0.72633E+00    0.14400E+03    0.11312E+00
   132    0.41447E+00    0.30184E+00    0.33202E+00    0.75643E+00    0.30948E+01    0.00000E+00    0.30948E+01    0.10968E+01    0.75643E+00    0.12730E+04    0.10000E+01
   133    0.39543E+00    0.23542E+00    0.24717E+00    0.76709E+00    0.32028E+01    0.00000E+00    0.32028E+01    0.13184E+01    0.76709E+00    0.12184E+03    0.95710E-01
   142    0.43202E+00    0.32036E+00    0.30961E+00    0.72913E+00    0.30352E+01    0.00000E+00    0.30352E+01    0.89023E+00    0.72913E+00    0.17661E+03    0.13873E+00
   144    0.41533E+00    0.35614E+00    0.45142E+00    0.75550E+00    0.30909E+01    0.00000E+00    0.30909E+01    0.10867E+01    0.75550E+00    0.46983E+03    0.36908E+00
   149    0.40114E+00    0.17932E+00    0.32481E+00    0.76579E+00    0.31659E+01    0.00000E+00    0.31659E+01    0.12525E+01    0.76579E+00    0.85252E+03    0.66969E+00
   154    0.40671E+00    0.10704E+00    0.11196E+00    0.76299E+00    0.31336E+01    0.00000E+00    0.31336E+01    0.11878E+01    0.76299E+00    0.40961E+03    0.32177E+00
   162    0.40504E+00    0.18791E+00    0.31698E+00    0.76399E+00    0.31429E+01    0.00000E+00    0.31429E+01    0.12072E+01    0.76399E+00    0.35779E+03    0.28106E+00
   165    0.39593E+00    0.23048E+00    0.43342E+00    0.76704E+00    0.31994E+01    0.00000E+00    0.31994E+01    0.13127E+01    0.76704E+00    0.71966E+03    0.56533E+00
   167    0.39913E+00    0.37787E+00    0.41968E+00    0.76642E+00    0.31785E+01    0.00000E+00    0.31785E+01    0.12758E+01    0.76642E+00    0.10558E+04    0.82934E+00
   170    0.44276E+00    0.21133E+00    0.18910E+00    0.70322E+00    0.30192E+01    0.00000E+00    0.30192E+01    0.76517E+00    0.70322E+00    0.51203E+03    0.40222E+00
   171    0.44343E+00    0.38591E+00    0.30665E+00    0.70134E+00    0.30187E+01    0.00000E+00    0.30187E+01    0.75736E+00    0.70134E+00    0.49702E+03    0.39044E+00
   172    0.40000E+00    0.19550E+00    0.27547E+00    0.76617E+00    0.31730E+01    0.00000E+00    0.31730E+01    0.12657E+01    0.76617E+00    0.12730E+04    0.10000E+01
   175    0.44374E+00    0.23969E+00    0.28989E+00    0.70048E+00    0.30185E+01    0.00000E+00    0.30185E+01    0.75384E+00    0.70048E+00    0.12730E+04    0.10000E+01
   178    0.40054E+00    0.22960E+00    0.14558E+00    0.76599E+00    0.31696E+01    0.00000E+00    0.31696E+01    0.12594E+01    0.76599E+00    0.89502E+03    0.70308E+00
   179    0.44801E+00    0.26555E+00    0.19370E+00    0.68784E+00    0.30173E+01    0.00000E+00    0.30173E+01    0.70509E+00    0.68784E+00    0.12730E+04    0.10000E+01
   181    0.41711E+00    0.23073E+00    0.16560E+00    0.75346E+00    0.30833E+01    0.00000E+00    0.30833E+01    0.10659E+01    0.75346E+00    0.31689E+03    0.24893E+00
   184    0.43367E+00    0.34823E+00    0.30066E+00    0.72563E+00    0.30317E+01    0.00000E+00    0.30317E+01    0.87092E+00    0.72563E+00    0.43843E+03    0.34441E+00
   185    0.42817E+00    0.32573E+00    0.28442E+00    0.73667E+00    0.30448E+01    0.00000E+00    0.30448E+01    0.93548E+00    0.73667E+00    0.19612E+03    0.15406E+00
   186    0.41526E+00    0.25568E+00    0.29771E+00    0.75558E+00    0.30913E+01    0.00000E+00    0.30913E+01    0.10876E+01    0.75558E+00    0.12894E+03    0.10129E+00
   188    0.41584E+00    0.66667E-01    0.00000E+00    0.75494E+00    0.30887E+01    0.00000E+00    0.30887E+01    0.10808E+01    0.75494E+00    0.12730E+04    0.10000E+01
   189    0.41671E+00    0.35610E+00    0.11219E+00    0.75393E+00    0.30850E+01    0.00000E+00    0.30850E+01    0.10705E+01    0.75393E+00    0.12514E+02    0.98301E-02
   193    0.39413E+00    0.40937E+00    0.27150E+00    0.76717E+00    0.32117E+01    0.00000E+00    0.32117E+01    0.13333E+01    0.76717E+00    0.47112E+02    0.37009E-01
   194    0.40067E+00    0.17750E+00    0.27459E+00    0.76595E+00    0.31688E+01    0.00000E+00    0.31688E+01    0.12579E+01    0.76595E+00    0.41553E+02    0.32642E-01
   195    0.41465E+00    0.15068E+00    0.28518E+00    0.75624E+00    0.30940E+01    0.00000E+00    0.30940E+01    0.10948E+01    0.75624E+00    0.25524E+03    0.20051E+00
   198    0.40928E+00    0.20612E+00    0.16023E+00    0.76117E+00    0.31199E+01    0.00000E+00    0.31199E+01    0.11578E+01    0.76117E+00    0.12663E+04    0.99473E+00
   200    0.39669E+00    0.23379E+00    0.33960E+00    0.76693E+00    0.31943E+01    0.00000E+00    0.31943E+01    0.13039E+01    0.76693E+00    0.25449E+03    0.19991E+00
   201    0.39554E+00    0.24416E+00    0.32093E+00    0.76708E+00    0.32020E+01    0.00000E+00    0.32020E+01    0.13171E+01    0.76708E+00    0.12730E+04    0.10000E+01
   202    0.40493E+00    0.17917E+00    0.24322E+00    0.76405E+00    0.31435E+01    0.00000E+00    0.31435E+01    0.12085E+01    0.76405E+00    0.21646E+03    0.17004E+00
   204    0.40390E+00    0.32586E+00    0.45701E+00    0.76459E+00    0.31494E+01    0.00000E+00    0.31494E+01    0.12205E+01    0.76459E+00    0.36116E+03    0.28371E+00
   207    0.39441E+00    0.17499E+00    0.34883E+00    0.76716E+00    0.32097E+01    0.00000E+00    0.32097E+01    0.13301E+01    0.76716E+00    0.12402E+04    0.97421E+00
   208    0.40216E+00    0.19353E+00    0.22315E+00    0.76539E+00    0.31597E+01    0.00000E+00    0.31597E+01    0.12407E+01    0.76539E+00    0.12730E+04    0.10000E+01
   209    0.41387E+00    0.21137E+00    0.17643E+00    0.75705E+00    0.30975E+01    0.00000E+00    0.30975E+01    0.11039E+01    0.75705E+00    0.29373E+03    0.23074E+00
   210    0.41771E+00    0.32119E+00    0.32120E+00    0.75273E+00    0.30808E+01    0.00000E+00    0.30808E+01    0.10588E+01    0.75273E+00    0.77742E+01    0.61070E-02
   212    0.40988E+00    0.24413E+00    0.27622E+00    0.76070E+00    0.31169E+01    0.00000E+00    0.31169E+01    0.11507E+01    0.76070E+00    0.12730E+04    0.10000E+01
   213    0.39338E+00    0.20548E+00    0.25110E+00    0.76719E+00    0.32169E+01    0.00000E+00    0.32169E+01    0.13419E+01    0.76719E+00    0.12730E+04    0.10000E+01
   215    0.42981E+00    0.24335E+00    0.14341E+00    0.73357E+00    0.30405E+01    0.00000E+00    0.30405E+01    0.91622E+00    0.73357E+00    0.73474E+03    0.57717E+00
   217    0.43081E+00    0.32717E+00    0.33195E+00    0.73159E+00    0.30380E+01    0.00000E+00    0.30380E+01    0.90441E+00    0.73159E+00    0.24436E+02    0.19196E-01
   218    0.43070E+00    0.24585E+00    0.29251E+00    0.73182E+00    0.30383E+01    0.00000E+00    0.30383E+01    0.90574E+00    0.73182E+00    0.53160E+03    0.41760E+00
   223    0.43750E+00    0.16961E+00    0.31802E+00    0.71682E+00    0.30251E+01    0.00000E+00    0.30251E+01    0.82614E+00    0.71682E+00    0.27931E+03    0.21941E+00
   224    0.41768E+00    0.28038E+00    0.10354E+00    0.75277E+00    0.30809E+01    0.00000E+00    0.30809E+01    0.10592E+01    0.75277E+00    0.12730E+04    0.10000E+01
   226    0.44465E+00    0.26427E+00    0.95367E-01    0.69790E+00    0.30181E+01    0.00000E+00    0.30181E+01    0.74345E+00    0.69790E+00    0.25648E+02    0.20148E-01
   227    0.44382E+00    0.68290E-01    0.00000E+00    0.70024E+00    0.30185E+01    0.00000E+00    0.30185E+01    0.75287E+00    0.70024E+00    0.12730E+04    0.10000E+01
   228    0.44528E+00    0.26082E+00    0.31306E+00    0.69606E+00    0.30178E+01    0.00000E+00    0.30178E+01    0.73620E+00    0.69606E+00    0.40483E+03    0.31801E+00
   229    0.41567E+00    0.76463E-01    0.97627E-01    0.75513E+00    0.30895E+01    0.00000E+00    0.30895E+01    0.10828E+01    0.75513E+00    0.47171E+02    0.37055E-01
   230    0.40552E+00    0.33241E+00    0.34635E+00    0.76372E+00    0.31402E+01    0.00000E+00    0.31402E+01    0.12017E+01    0.76372E+00    0.36069E+03    0.28334E+00
   231    0.39432E+00    0.24390E+00    0.36120E+00    0.76717E+00    0.32103E+01    0.00000E+00    0.32103E+01    0.13311E+01    0.76717E+00    0.10245E+04    0.80482E+00
   235    0.41131E+00    0.81796E-01    0.13056E+00    0.75949E+00    0.31097E+01    0.00000E+00    0.31097E+01    0.11340E+01    0.75949E+00    0.23274E+03    0.18283E+00
   236    0.40987E+00    0.32708E+00    0.31341E+00    0.76070E+00    0.31169E+01    0.00000E+00    0.31169E+01    0.11508E+01    0.76070E+00    0.36593E+03    0.28745E+00
   237    0.44293E+00    0.25085E+00    0.17165E+00    0.70275E+00    0.30191E+01    0.00000E+00    0.30191E+01    0.76321E+00    0.70275E+00    0.69912E+03    0.54919E+00
   238    0.41180E+00    0.17422E+00    0.13401E+00    0.75905E+00    0.31073E+01    0.00000E+00    0.31073E+01    0.11283E+01    0.75905E+00    0.19800E+02    0.15554E-01
   240    0.44685E+00    0.26026E+00    0.19949E+00    0.69141E+00    0.30173E+01    0.00000E+00    0.30173E+01    0.71835E+00    0.69141E+00    0.79017E+02    0.62072E-01
   241    0.40653E+00    0.17665E+00    0.32080E+00    0.76310E+00    0.31346E+01    0.00000E+00    0.31346E+01    0.11899E+01    0.76310E+00    0.12730E+04    0.10000E+01
   242    0.39965E+00    0.19058E+00    0.27941E+00    0.76627E+00    0.31751E+01    0.00000E+00    0.31751E+01    0.12697E+01    0.76627E+00    0.85292E+03    0.67001E+00
   243    0.41389E+00    0.23390E+00    0.18651E+00    0.75703E+00    0.30974E+01    0.00000E+00    0.30974E+01    0.11037E+01    0.75703E+00    0.14415E+03    0.11323E+00
   245    0.42970E+00    0.24381E+00    0.37041E+00    0.73378E+00    0.30408E+01    0.00000E+00    0.30408E+01    0.91748E+00    0.73378E+00    0.21112E+01    0.16584E-02
   246    0.43184E+00    0.21668E+00    0.38709E+00    0.72950E+00    0.30356E+01    0.00000E+00    0.30356E+01    0.89231E+00    0.72950E+00    0.64041E+02    0.50307E-01
   250    0.40070E+00    0.33328E+00    0.27815E+00    0.76594E+00    0.31686E+01    0.00000E+00    0.31686E+01    0.12576E+01    0.76594E+00    0.14526E+03    0.11411E+00
   251    0.40502E+00    0.33872E+00    0.28747E+00    0.76400E+00    0.31430E+01    0.00000E+00    0.31430E+01    0.12074E+01    0.76400E+00    0.82947E+03    0.65159E+00
   252    0.42252E+00    0.33846E+00    0.29586E+00    0.74613E+00    0.30625E+01    0.00000E+00    0.30625E+01    0.10021E+01    0.74613E+00    0.12647E+04    0.99349E+00
   253    0.43089E+00    0.24906E+00    0.35295E+00    0.73144E+00    0.30379E+01    0.00000E+00    0.30379E+01    0.90353E+00    0.73144E+00    0.28786E+02    0.22613E-01
   255    0.41801E+00    0.31883E+00    0.27275E+00    0.75236E+00    0.30796E+01    0.00000E+00    0.30796E+01    0.10553E+01    0.75236E+00    0.10401E+04    0.81703E+00
   256    0.42464E+00    0.30874E+00    0.34369E+00    0.74281E+00    0.30554E+01    0.00000E+00    0.30554E+01    0.97709E+00    0.74281E+00    0.31038E+03    0.24382E+00
   257    0.43394E+00    0.38591E+00    0.36256E+00    0.72503E+00    0.30312E+01    0.00000E+00    0.30312E+01    0.86772E+00    0.72503E+00    0.18906E+03    0.14852E+00
   258    0.42879E+00    0.34592E+00    0.34077E+00    0.73552E+00    0.30431E+01    0.00000E+00    0.30431E+01    0.92818E+00    0.73552E+00    0.96919E+03    0.76134E+00
   259    0.44195E+00    0.22123E+00    0.94751E-01    0.70543E+00    0.30199E+01    0.00000E+00    0.30199E+01    0.77451E+00    0.70543E+00    0.12730E+04    0.10000E+01
   260    0.44267E+00    0.18756E+00    0.45604E-01    0.70346E+00    0.30193E+01    0.00000E+00    0.30193E+01    0.76614E+00    0.70346E+00    0.10065E+03    0.79067E-01
   261    0.41154E+00    0.21716E+00    0.30794E+00    0.75928E+00    0.31086E+01    0.00000E+00    0.31086E+01    0.11312E+01    0.75928E+00    0.19733E+03    0.15501E+00
   262    0.44569E+00    0.29600E+00    0.21318E+00    0.69487E+00    0.30176E+01    0.00000E+00    0.30176E+01    0.73155E+00    0.69487E+00    0.12730E+04    0.10000E+01
   263    0.44318E+00    0.21171E+00    0.54571E-01    0.70204E+00    0.30189E+01    0.00000E+00    0.30189E+01    0.76026E+00    0.70204E+00    0.65041E+03    0.51093E+00
   264    0.40563E+00    0.39692E-01    0.33925E+00    0.76366E+00    0.31396E+01    0.00000E+00    0.31396E+01    0.12004E+01    0.76366E+00    0.11917E+04    0.93610E+00
   265    0.40374E+00    0.19231E+00    0.27693E+00    0.76468E+00    0.31504E+01    0.00000E+00    0.31504E+01    0.12224E+01    0.76468E+00    0.10584E+03    0.83144E-01
   266    0.44114E+00    0.22670E+00    0.28676E+00    0.70758E+00    0.30206E+01    0.00000E+00    0.30206E+01    0.78379E+00    0.70758E+00    0.12730E+04    0.10000E+01
   268    0.40236E+00    0.31772E+00    0.17990E-01    0.76531E+00    0.31585E+01    0.00000E+00    0.31585E+01    0.12384E+01    0.76531E+00    0.87429E+03    0.68680E+00
   269    0.44645E+00    0.25760E+00    0.88627E-01    0.69259E+00    0.30174E+01    0.00000E+00    0.30174E+01    0.72280E+00    0.69259E+00    0.69222E+02    0.54377E-01
   271    0.43571E+00    0.21885E+00    0.37024E+00    0.72105E+00    0.30279E+01    0.00000E+00    0.30279E+01    0.84700E+00    0.72105E+00    0.10029E+04    0.78782E+00
   273    0.39345E+00    0.24638E+00    0.28153E+00    0.76719E+00    0.32164E+01    0.00000E+00    0.32164E+01    0.13411E+01    0.76719E+00    0.47417E+03    0.37248E+00
   274    0.40198E+00    0.18454E+00    0.24111E+00    0.76546E+00    0.31608E+01    0.00000E+00    0.31608E+01    0.12428E+01    0.76546E+00    0.54161E+03    0.42546E+00
   275    0.43044E+00    0.25009E+00    0.28171E+00    0.73235E+00    0.30389E+01    0.00000E+00    0.30389E+01    0.90885E+00    0.73235E+00    0.12730E+04    0.10000E+01
   276    0.43026E+00    0.24232E+00    0.21465E+00    0.73269E+00    0.30394E+01    0.00000E+00    0.30394E+01    0.91090E+00    0.73269E+00    0.91716E+02    0.72047E-01
   277    0.41892E+00    0.32775E+00    0.21150E+00    0.75120E+00    0.30759E+01    0.00000E+00    0.30759E+01    0.10446E+01    0.75120E+00    0.91752E+03    0.72075E+00
